run_uid,campaign_id,variant_id,test_run_id,run_dir,recorded_verdict,lineage_verdict,latest_ledger_verdict,disposition,review_type,review_queue_csv,reason,manual_action
84a30105-38a9-4879-a208-5bb21ef1abbc,es_emv_macro_news_intraday,high_macro_news_short_1030,run1,backtest-campaigns/es_emv_macro_news_intraday/high_macro_news_short_1030/ES/run1,FAIL,NEEDS MANUAL REVIEW,,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
b21ed1d4-63e3-4af7-a812-bdac87fd3159,es_emv_macro_news_intraday,rising_macro_news_short_1000,run1,backtest-campaigns/es_emv_macro_news_intraday/rising_macro_news_short_1000/ES/run1,FAIL,NEEDS MANUAL REVIEW,,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
27fd5da2-30f1-41e6-b498-35066fc2ed32,es_epu_policy_uncertainty_intraday,falling_epu_long_1200,run1,backtest-campaigns/es_epu_policy_uncertainty_intraday/falling_epu_long_1200/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
cd30b908-0cfc-40e1-b154-f7a9525a86d0,es_epu_policy_uncertainty_intraday,falling_epu_long_1200,rescue1,backtest-campaigns/es_epu_policy_uncertainty_intraday/falling_epu_long_1200/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
27de2da8-4a57-4e28-bad5-e19606a6d2ea,es_epu_policy_uncertainty_intraday,high_epu_ma_short_1330,run1,backtest-campaigns/es_epu_policy_uncertainty_intraday/high_epu_ma_short_1330/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
c77d18b3-ba87-4d8b-9b20-acde85db61a8,es_epu_policy_uncertainty_intraday,high_epu_ma_short_1330,rescue1,backtest-campaigns/es_epu_policy_uncertainty_intraday/high_epu_ma_short_1330/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
33653984-a67a-451d-aedf-2f9c2a21500c,es_epu_policy_uncertainty_intraday,high_epu_short_1000,run1,backtest-campaigns/es_epu_policy_uncertainty_intraday/high_epu_short_1000/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
486f74a5-8058-4b9a-9fba-bab8891cfb0c,es_epu_policy_uncertainty_intraday,high_epu_short_1000,rescue1,backtest-campaigns/es_epu_policy_uncertainty_intraday/high_epu_short_1000/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
14c86c0f-af2e-4213-b4c6-4878e85007ae,es_epu_policy_uncertainty_intraday,low_epu_long_1030,rescue1,backtest-campaigns/es_epu_policy_uncertainty_intraday/low_epu_long_1030/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
a27c59fb-ecaf-4135-ba4d-fa554179efcc,es_epu_policy_uncertainty_intraday,low_epu_long_1030,tp_min_rr_rescue1,backtest-campaigns/es_epu_policy_uncertainty_intraday/low_epu_long_1030/ES/tp_min_rr_rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
aea9d1e1-c3a1-4b19-9094-58b70d09b796,es_epu_policy_uncertainty_intraday,low_epu_long_1030,run1,backtest-campaigns/es_epu_policy_uncertainty_intraday/low_epu_long_1030/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
ec30a653-91e2-4fc5-bed2-4179c8571d77,es_epu_policy_uncertainty_intraday,low_epu_long_1030,stop_widen_rescue1,backtest-campaigns/es_epu_policy_uncertainty_intraday/low_epu_long_1030/ES/stop_widen_rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
33b2813f-5797-4171-9a18-2ec4b6514c9c,es_epu_policy_uncertainty_intraday,rising_epu_short_1130,rescue1,backtest-campaigns/es_epu_policy_uncertainty_intraday/rising_epu_short_1130/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
74da4c51-211b-4872-8c7d-25ca1160f3ae,es_epu_policy_uncertainty_intraday,rising_epu_short_1130,run1,backtest-campaigns/es_epu_policy_uncertainty_intraday/rising_epu_short_1130/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
35ad26ac-c0b3-40c0-b4ce-c12102f65804,es_extreme_vol_filtered_mes_trend_pullback_crowding,exclude_extreme_absret5_trade_morning_1030,run1,backtest-campaigns/es_extreme_vol_filtered_mes_trend_pullback_crowding/exclude_extreme_absret5_trade_morning_1030/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
57631dec-3673-40c8-aafe-aa6ee418ad57,es_extreme_vol_filtered_mes_trend_pullback_crowding,exclude_extreme_absret5_trade_morning_1030,rescue1,backtest-campaigns/es_extreme_vol_filtered_mes_trend_pullback_crowding/exclude_extreme_absret5_trade_morning_1030/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
1bf143f8-4df7-49fc-96ac-5cc380aad421,es_extreme_vol_filtered_mes_trend_pullback_crowding,exclude_extreme_downside20_trade_morning_1030,rescue1,backtest-campaigns/es_extreme_vol_filtered_mes_trend_pullback_crowding/exclude_extreme_downside20_trade_morning_1030/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
d0844736-be69-4e2b-8afc-d2eda3e62e77,es_extreme_vol_filtered_mes_trend_pullback_crowding,exclude_extreme_downside20_trade_morning_1030,run1,backtest-campaigns/es_extreme_vol_filtered_mes_trend_pullback_crowding/exclude_extreme_downside20_trade_morning_1030/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
5de640f0-1e63-4cf6-b02c-73ddc91f2dfb,es_extreme_vol_filtered_mes_trend_pullback_crowding,exclude_extreme_range10_trade_morning_1030,rescue1,backtest-campaigns/es_extreme_vol_filtered_mes_trend_pullback_crowding/exclude_extreme_range10_trade_morning_1030/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
ec4729c2-622c-4b56-9147-b9d66bcfdf23,es_extreme_vol_filtered_mes_trend_pullback_crowding,exclude_extreme_range10_trade_morning_1030,run1,backtest-campaigns/es_extreme_vol_filtered_mes_trend_pullback_crowding/exclude_extreme_range10_trade_morning_1030/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
305c5a58-3980-451d-9004-883f2e11e6e4,es_extreme_vol_filtered_mes_trend_pullback_crowding,exclude_extreme_vol20_trade_morning_1030,rescue1,backtest-campaigns/es_extreme_vol_filtered_mes_trend_pullback_crowding/exclude_extreme_vol20_trade_morning_1030/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
c83ebf99-f071-4a46-b64f-47f3643b0a4e,es_extreme_vol_filtered_mes_trend_pullback_crowding,exclude_extreme_vol20_trade_morning_1030,run1,backtest-campaigns/es_extreme_vol_filtered_mes_trend_pullback_crowding/exclude_extreme_vol20_trade_morning_1030/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
7fa8e4c6-f14b-46c5-a1ba-90cd65b287f9,es_extreme_vol_filtered_mes_trend_pullback_crowding,vol_downshift_trade_morning_1030,run1,backtest-campaigns/es_extreme_vol_filtered_mes_trend_pullback_crowding/vol_downshift_trade_morning_1030/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
9726e8a5-6e42-40fd-ad1f-60304fb5c796,es_finra_margin_leverage,debit_credit_ratio_expansion_short_1330,rescue1,backtest-campaigns/es_finra_margin_leverage/debit_credit_ratio_expansion_short_1330/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
bff48578-dd0e-41a0-936d-535718804598,es_finra_margin_leverage,debit_credit_ratio_expansion_short_1330,run1,backtest-campaigns/es_finra_margin_leverage/debit_credit_ratio_expansion_short_1330/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
53f7b1f7-0528-41dc-838b-bf40213a098c,es_finra_margin_leverage,margin_deleveraging_rebound_long_1430,rescue1,backtest-campaigns/es_finra_margin_leverage/margin_deleveraging_rebound_long_1430/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
7c743a13-4941-492c-98e3-c019f1e61f3c,es_finra_margin_leverage,margin_deleveraging_rebound_long_1430,run1,backtest-campaigns/es_finra_margin_leverage/margin_deleveraging_rebound_long_1430/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
96a8ec0b-1b50-4dfc-ac14-f0c11ac4516f,es_finra_margin_leverage,persistent_margin_12m_expansion_short_1200,rescue1,backtest-campaigns/es_finra_margin_leverage/persistent_margin_12m_expansion_short_1200/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
a58a3bf3-afc4-4854-9415-76aec8b49b0b,es_finra_margin_leverage,persistent_margin_12m_expansion_short_1200,run1,backtest-campaigns/es_finra_margin_leverage/persistent_margin_12m_expansion_short_1200/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
04f6c8c0-41fc-4610-a5e4-e2b1d5383bdd,es_finra_margin_leverage,rapid_margin_1m_expansion_short_1030,rescue1,backtest-campaigns/es_finra_margin_leverage/rapid_margin_1m_expansion_short_1030/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
dd10eac4-025c-4ca7-b5bd-ddbab78ee4a1,es_finra_margin_leverage,rapid_margin_1m_expansion_short_1030,run1,backtest-campaigns/es_finra_margin_leverage/rapid_margin_1m_expansion_short_1030/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
62219fd9-92a4-467f-97fc-791f2d5cec3a,es_finra_margin_leverage,rapid_margin_3m_expansion_short_1130,rescue1,backtest-campaigns/es_finra_margin_leverage/rapid_margin_3m_expansion_short_1130/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
8b5f7979-d1a8-4ab5-a5d6-6f11321d7d43,es_finra_margin_leverage,rapid_margin_3m_expansion_short_1130,run1,backtest-campaigns/es_finra_margin_leverage/rapid_margin_3m_expansion_short_1130/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
afa12eb2-4737-4fd9-906d-f09868ed0477,es_finra_margin_leverage,rapid_margin_3m_expansion_short_1130,stop_widen_rescue1,backtest-campaigns/es_finra_margin_leverage/rapid_margin_3m_expansion_short_1130/ES/stop_widen_rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
26771a54-e4f4-4449-9843-3287d649f650,es_fomc_pre_announcement_drift,decision_day_late_morning_long_1130,tp_min_rr_rescue1,backtest-campaigns/es_fomc_pre_announcement_drift/decision_day_late_morning_long_1130/ES/tp_min_rr_rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
9180f8ee-30b1-4c3b-9c4c-45d0848f3d8e,es_fomc_pre_announcement_drift,decision_day_late_morning_long_1130,rescue1,backtest-campaigns/es_fomc_pre_announcement_drift/decision_day_late_morning_long_1130/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
95c61f2d-784f-4791-9d89-faf5401de779,es_fomc_pre_announcement_drift,decision_day_late_morning_long_1130,run1,backtest-campaigns/es_fomc_pre_announcement_drift/decision_day_late_morning_long_1130/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
135114b6-0093-47c1-b1f8-463e752a53fb,es_fomc_pre_announcement_drift,decision_day_low_range_long_1130,rescue1,backtest-campaigns/es_fomc_pre_announcement_drift/decision_day_low_range_long_1130/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
3eb127ae-aa7d-47f8-9686-e9723acd59bb,es_fomc_pre_announcement_drift,decision_day_low_range_long_1130,run1,backtest-campaigns/es_fomc_pre_announcement_drift/decision_day_low_range_long_1130/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
3a50b27e-20f5-4801-8a19-4aa0f1eb2692,es_fomc_pre_announcement_drift,decision_day_momentum_confirmed_long_1130,rescue1,backtest-campaigns/es_fomc_pre_announcement_drift/decision_day_momentum_confirmed_long_1130/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
9d0970ff-0cc0-4397-b27a-680d90b470ca,es_fomc_pre_announcement_drift,decision_day_momentum_confirmed_long_1130,run1,backtest-campaigns/es_fomc_pre_announcement_drift/decision_day_momentum_confirmed_long_1130/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
4f522cdf-f804-4f4c-ad61-b3b42bd95c6b,es_fomc_pre_announcement_drift,decision_day_open_long_1000,run1,backtest-campaigns/es_fomc_pre_announcement_drift/decision_day_open_long_1000/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
7318f0b7-613b-4af0-bd43-598387a9b9e7,es_fomc_pre_announcement_drift,decision_day_open_long_1000,rescue1,backtest-campaigns/es_fomc_pre_announcement_drift/decision_day_open_long_1000/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
bfd7a669-44af-495e-a123-2025007729b5,es_fomc_pre_announcement_drift,decision_day_open_long_1000,stop_widen_rescue1,backtest-campaigns/es_fomc_pre_announcement_drift/decision_day_open_long_1000/ES/stop_widen_rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
8eed959b-c664-454e-8a80-82de56a198bb,es_fomc_pre_announcement_drift,prior_day_late_long_1500,run1,backtest-campaigns/es_fomc_pre_announcement_drift/prior_day_late_long_1500/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
e97782ca-6564-4c59-9fd4-f375f8099991,es_fomc_pre_announcement_drift,prior_day_late_long_1500,rescue1,backtest-campaigns/es_fomc_pre_announcement_drift/prior_day_late_long_1500/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
92ee4531-0034-491b-9562-7abf9102be8b,es_footprint_absorption_initiation,opening_range_footprint_absorption_retest_1100,rescue1,backtest-campaigns/es_footprint_absorption_initiation/opening_range_footprint_absorption_retest_1100/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
baf2755d-0d0c-4fc3-9494-f8e4c3b75db5,es_footprint_absorption_initiation,opening_range_footprint_absorption_retest_1100,run1,backtest-campaigns/es_footprint_absorption_initiation/opening_range_footprint_absorption_retest_1100/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
8a691801-ac95-4384-b3ab-ea8b37ca5f26,es_footprint_absorption_initiation,prior_extreme_footprint_absorption_reversal_1500,run1,backtest-campaigns/es_footprint_absorption_initiation/prior_extreme_footprint_absorption_reversal_1500/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
8da9dcbe-292f-49dd-ab2d-4e03ff7f52f0,es_footprint_absorption_initiation,prior_extreme_footprint_absorption_reversal_1500,rescue1,backtest-campaigns/es_footprint_absorption_initiation/prior_extreme_footprint_absorption_reversal_1500/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
24d7d1ad-1682-49c7-9b3c-dc70245c3728,es_footprint_absorption_initiation,rolling_range_footprint_absorption_sweep_1500,run1,backtest-campaigns/es_footprint_absorption_initiation/rolling_range_footprint_absorption_sweep_1500/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
371df8a8-4556-4fe7-8a36-f2d50fb46ea0,es_footprint_absorption_initiation,rolling_range_footprint_absorption_sweep_1500,tp_min_rr_rescue1,backtest-campaigns/es_footprint_absorption_initiation/rolling_range_footprint_absorption_sweep_1500/ES/tp_min_rr_rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
a008b450-621a-40a9-bd1d-ff9fcfeb2282,es_footprint_absorption_initiation,rolling_range_footprint_absorption_sweep_1500,rescue1,backtest-campaigns/es_footprint_absorption_initiation/rolling_range_footprint_absorption_sweep_1500/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
54b3ed4f-6f63-4f15-9b02-fc2798727d2c,es_footprint_absorption_initiation,round_number_footprint_absorption_rejection_1500,stop_widen_rescue1,backtest-campaigns/es_footprint_absorption_initiation/round_number_footprint_absorption_rejection_1500/ES/stop_widen_rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
5caf5574-b8e4-4ba2-9748-d4b87d476324,es_footprint_absorption_initiation,round_number_footprint_absorption_rejection_1500,rescue1,backtest-campaigns/es_footprint_absorption_initiation/round_number_footprint_absorption_rejection_1500/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
69c25b7e-9ef1-4cbd-8f8f-5a880c816081,es_footprint_absorption_initiation,round_number_footprint_absorption_rejection_1500,run1,backtest-campaigns/es_footprint_absorption_initiation/round_number_footprint_absorption_rejection_1500/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
10e1cb51-e8b8-4c8b-8cd0-5fca18b511eb,es_footprint_absorption_initiation,session_open_footprint_absorption_reclaim_1500,rescue1,backtest-campaigns/es_footprint_absorption_initiation/session_open_footprint_absorption_reclaim_1500/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
dd3cedae-21e6-4a91-8449-e5de7c47b68c,es_footprint_absorption_initiation,session_open_footprint_absorption_reclaim_1500,run1,backtest-campaigns/es_footprint_absorption_initiation/session_open_footprint_absorption_reclaim_1500/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
07241737-03d2-4afd-b274-64eec1fde2ad,es_gao_last_half_hour_orderflow_confirmation,first30_broad_large_alignment_1530,rescue2,backtest-campaigns/es_gao_last_half_hour_orderflow_confirmation/first30_broad_large_alignment_1530/ES/rescue2,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
5645f3af-0d29-42c9-bfac-e96d24f2fcf7,es_gao_last_half_hour_orderflow_confirmation,first30_broad_large_alignment_1530,rescue1,backtest-campaigns/es_gao_last_half_hour_orderflow_confirmation/first30_broad_large_alignment_1530/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
69cf816f-211d-411f-9435-c61f7a465f89,es_gao_last_half_hour_orderflow_confirmation,first30_broad_large_alignment_1530,run1,backtest-campaigns/es_gao_last_half_hour_orderflow_confirmation/first30_broad_large_alignment_1530/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
972f98ad-03aa-4765-bee2-849e05e40ba8,es_gao_last_half_hour_orderflow_confirmation,first30_broad_large_alignment_1530,stop_widen_rescue1,backtest-campaigns/es_gao_last_half_hour_orderflow_confirmation/first30_broad_large_alignment_1530/ES/stop_widen_rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
07cc1991-2f28-4401-876a-fcab146d810f,es_gao_last_half_hour_orderflow_confirmation,first30_large20_flow_two_sided_1530,rescue1,backtest-campaigns/es_gao_last_half_hour_orderflow_confirmation/first30_large20_flow_two_sided_1530/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
329ebcb1-e179-4e97-8716-9ba4cbf88ca9,es_gao_last_half_hour_orderflow_confirmation,first30_large20_flow_two_sided_1530,run1,backtest-campaigns/es_gao_last_half_hour_orderflow_confirmation/first30_large20_flow_two_sided_1530/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
031e9b83-f2dd-464b-b1d7-65d91fd18612,es_gao_last_half_hour_orderflow_confirmation,first30_signed_flow_two_sided_1530,run1,backtest-campaigns/es_gao_last_half_hour_orderflow_confirmation/first30_signed_flow_two_sided_1530/ES/run1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
3877e311-af1f-4fe7-acbc-da015ab945b9,es_gao_last_half_hour_orderflow_confirmation,first30_signed_flow_two_sided_1530,tp_min_rr_rescue1,backtest-campaigns/es_gao_last_half_hour_orderflow_confirmation/first30_signed_flow_two_sided_1530/ES/tp_min_rr_rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
e164076d-86a9-417b-84b3-7629722e330b,es_gao_last_half_hour_orderflow_confirmation,first30_signed_flow_two_sided_1530,rescue1,backtest-campaigns/es_gao_last_half_hour_orderflow_confirmation/first30_signed_flow_two_sided_1530/ES/rescue1,FAIL,NEEDS MANUAL REVIEW,FAIL,RETAIN_REJECTED_HISTORICAL_RUN,,,The durable ledger or terminal run summary records rejection; missing modern validation is not a reason to retest it.,
